window_end_time,recon_error,failure_window,top_sensors,fault_type
2020-08-28 15:43:00,1.7653978,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 15:43:50,1.8206309,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 15:44:40,1.8716581,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 15:45:30,1.9251282,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 15:46:20,1.9635575,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 15:47:10,1.9833624,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 15:48:00,1.9899452,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 15:48:50,1.9826865,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 15:49:40,1.9190724,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 15:50:30,1.5931172,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 15:51:20,1.1440444,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:01:20,1.5049406,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:02:10,1.665956,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:03:00,1.6934445,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:03:50,1.7281439,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:04:40,1.7575986,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:05:30,1.7708869,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:06:20,1.7674358,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:07:10,1.7549013,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:08:00,1.7317419,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:08:50,1.6792984,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:09:40,1.3708588,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:17:10,1.1032908,0,"TP2, H1, Reservoirs",Pressure Fault
2020-08-28 16:18:00,1.5337317,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:18:50,1.600534,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:19:40,1.6263098,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:20:30,1.6536462,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:21:20,1.6725906,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:22:10,1.6789083,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:23:00,1.6789274,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:23:50,1.6724412,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:24:40,1.6520588,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:25:30,1.5963595,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:26:20,1.2019501,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:28:50,1.2524194,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:29:40,1.6163387,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:30:30,1.6323595,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:31:20,1.6534666,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:32:10,1.691329,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:33:00,1.7182019,0,"TP2, H1, Reservoirs",Pressure Fault
2020-08-28 16:33:50,1.7668703,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:34:40,1.815058,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:35:30,1.808857,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:36:20,1.7684002,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:37:10,1.6715436,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:38:00,1.2024393,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:48:00,1.1427145,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 16:48:50,1.5820941,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:49:40,1.7173417,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:50:30,1.7435586,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:51:20,1.7818495,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:52:10,1.8185266,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:53:00,1.8412528,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:53:50,1.8503313,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:54:40,1.8499783,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:55:30,1.8206116,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:56:20,1.7622734,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 16:57:10,1.3353266,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:04:40,1.069397,0,"H1, TP2, TP3",Pressure Fault
2020-08-28 17:05:30,1.5597029,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:06:20,1.6181241,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:07:10,1.6477284,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:08:00,1.6840835,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:08:50,1.7129227,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:09:40,1.7239187,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:10:30,1.7177162,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:11:20,1.7058351,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:12:10,1.7018043,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:13:00,1.6673996,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:13:50,1.3464769,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:17:10,1.4278541,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:18:00,1.6366727,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:18:50,1.6208365,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:19:40,1.6375108,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:20:30,1.6691307,0,"TP2, H1, Reservoirs",Pressure Fault
2020-08-28 17:21:20,1.7269652,0,"TP2, H1, Reservoirs",Pressure Fault
2020-08-28 17:22:10,1.7757039,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:23:00,1.7734241,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:23:50,1.7532704,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:24:40,1.6815147,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:25:30,1.457789,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:33:50,1.4415858,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 17:34:40,1.491389,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 17:35:30,1.4915882,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 17:36:20,1.5158741,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 17:37:10,1.5520265,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 17:38:00,1.5850998,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 17:38:50,1.6074177,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 17:39:40,1.6241493,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 17:40:30,1.616154,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 17:41:20,1.555505,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 17:42:10,1.2627559,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:55:30,1.5268168,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:56:20,1.62464,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:57:10,1.6684667,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:58:00,1.7088335,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:58:50,1.7373161,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 17:59:40,1.7483935,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:00:30,1.7432523,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:01:20,1.7274237,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:02:10,1.6898732,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:03:00,1.6122735,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:03:50,1.2475926,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:12:10,1.0919707,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:13:00,1.4552807,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:13:50,1.5350734,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:14:40,1.5835986,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:15:30,1.6277063,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:16:20,1.6538428,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:17:10,1.6669037,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:18:00,1.659228,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:18:50,1.6558363,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:19:40,1.6568556,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:20:30,1.6242183,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:21:20,1.324458,0,"TP2, H1, Reservoirs",Pressure Fault
2020-08-28 18:22:10,1.1849784,0,"TP3, Reservoirs, TP2",Pressure Fault
2020-08-28 18:23:00,1.1346682,0,"H1, TP3, TP2",Pressure Fault
2020-08-28 18:23:50,1.5705296,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:24:40,1.5842574,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:25:30,1.5689156,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:26:20,1.5879866,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:27:10,1.612177,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:28:00,1.639079,0,"TP2, H1, Reservoirs",Pressure Fault
2020-08-28 18:28:50,1.6890674,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:29:40,1.716025,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:30:30,1.6811907,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:31:20,1.5985818,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:32:10,1.2700717,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:40:30,1.227092,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 18:41:20,1.4596035,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:42:10,1.4726492,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:43:00,1.4899726,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:43:50,1.5217952,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:44:40,1.5478852,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:45:30,1.565144,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:46:20,1.5701734,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:47:10,1.5690498,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:48:00,1.5323985,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 18:48:50,1.401675,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:01:20,1.5462229,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:02:10,1.6252309,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:03:00,1.6775423,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:03:50,1.7243402,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:04:40,1.7535425,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:05:30,1.764468,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:06:20,1.758754,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:07:10,1.7438359,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:08:00,1.708892,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:08:50,1.6404984,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:09:40,1.2781123,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:14:40,1.2101908,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:15:30,1.4357333,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:16:20,1.4492664,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:17:10,1.4838982,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:18:00,1.5762941,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:18:50,1.6195265,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:19:40,1.6465533,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:20:30,1.6569468,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:21:20,1.6501617,0,"TP2, Motor_current, H1",Pressure Fault
2020-08-28 19:22:10,1.5998217,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:23:00,1.4779302,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:28:00,1.3224385,0,"H1, TP2, Pressure_switch",Pressure Fault
2020-08-28 19:28:50,1.6143,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 19:29:40,1.606273,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 19:30:30,1.5845901,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 19:31:20,1.6099665,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 19:32:10,1.667284,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 19:33:00,1.6862867,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 19:33:50,1.7038363,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 19:34:40,1.7192804,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:35:30,1.6976209,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:36:20,1.5788715,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:37:10,1.0930043,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:43:50,1.5159949,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:44:40,1.5781233,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:45:30,1.6217595,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:46:20,1.6394402,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:47:10,1.6667066,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:48:00,1.692054,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:48:50,1.7117639,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:49:40,1.740026,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:50:30,1.7305355,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:51:20,1.6523297,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 19:52:10,1.2830453,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:03:50,1.0562696,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:04:40,1.4898955,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:05:30,1.7597151,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:06:20,1.8202295,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:07:10,1.866915,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:08:00,1.9027356,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:08:50,1.9192353,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:09:40,1.9173968,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:10:30,1.9035747,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:11:20,1.8683512,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:12:10,1.8018489,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:13:00,1.448905,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:13:50,1.046322,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:15:30,1.0695615,0,"H1, Motor_current, TP2",Pressure Fault
2020-08-28 20:16:20,1.480959,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 20:17:10,1.9783099,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:18:00,1.9832208,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:18:50,1.9643416,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:19:40,1.9797482,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:20:30,2.0143933,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:21:20,2.098835,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:22:10,2.1422186,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:23:00,2.1364658,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:23:50,2.0908198,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:24:40,1.7530446,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:25:30,1.3264309,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:30:30,1.1461952,0,"TP2, H1, TP3",Pressure Fault
2020-08-28 20:31:20,1.5156562,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:32:10,1.530308,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:33:00,1.5516406,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:33:50,1.6400536,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:34:40,1.6763526,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:35:30,1.6864254,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:36:20,1.683996,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:37:10,1.697749,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:38:00,1.6934738,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:38:50,1.6567359,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:39:40,1.3068285,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:42:10,1.3476758,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 20:43:00,1.6326401,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:43:50,1.62373,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:44:40,1.6315732,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:45:30,1.660968,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:46:20,1.7007611,0,"TP2, H1, Reservoirs",Pressure Fault
2020-08-28 20:47:10,1.7094176,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:48:00,1.7583265,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:48:50,1.7512312,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:49:40,1.6968255,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:50:30,1.5614088,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:51:20,1.1259463,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 20:54:40,1.2799684,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 20:55:30,2.386807,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-28 20:56:20,2.3989115,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-28 20:57:10,2.3817682,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-28 20:58:00,2.3781419,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-28 20:58:50,2.4198089,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-28 20:59:40,2.4827988,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-28 21:00:30,2.501203,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-28 21:01:20,2.516183,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-28 21:02:10,2.4988139,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-28 21:03:00,2.4045799,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-28 21:03:50,2.0045624,0,"DV_pressure, TP2, H1",Pressure Fault
2020-08-28 21:04:40,1.5531666,0,"DV_pressure, TP2, Motor_current",Pressure Fault
2020-08-28 21:09:40,1.1723862,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:10:30,1.4655852,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:11:20,1.499244,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:12:10,1.5749412,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:13:00,1.6245204,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:13:50,1.6652676,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:14:40,1.6880417,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:15:30,1.685229,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:16:20,1.6734941,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:17:10,1.6281471,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:18:00,1.5431042,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:18:50,1.1542265,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:28:50,1.1365166,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:29:40,1.632807,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:30:30,1.8085591,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:31:20,1.8289175,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:32:10,1.8580987,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:33:00,1.8950816,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:33:50,1.927684,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:34:40,1.952961,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:35:30,1.9727433,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:36:20,1.9640465,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:37:10,1.9335222,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:38:00,1.5590822,0,"TP2, H1, DV_pressure",Pressure Fault
2020-08-28 21:38:50,1.117562,0,"TP2, DV_pressure, H1",Pressure Fault
2020-08-28 21:40:30,1.0991759,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:41:20,1.6300168,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:42:10,1.6358753,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:43:00,1.6221513,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:43:50,1.6128094,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:44:40,1.6142352,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:45:30,1.6220913,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:46:20,1.6767458,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:47:10,1.7231846,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:48:00,1.7223736,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:48:50,1.6878178,0,"TP2, H1, DV_pressure",Pressure Fault
2020-08-28 21:49:40,1.3494977,0,"TP2, H1, DV_pressure",Pressure Fault
2020-08-28 21:53:50,1.17919,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 21:54:40,1.6571735,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:55:30,1.783817,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:56:20,1.7734534,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:57:10,1.798157,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:58:00,1.8891965,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:58:50,1.9255689,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 21:59:40,1.9569368,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 22:00:30,1.9656272,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 22:01:20,1.93186,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 22:02:10,1.8648136,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 22:03:00,1.3829019,0,"TP2, H1, Motor_current",Pressure Fault
2020-08-28 22:07:10,1.0423329,0,"H1, TP2, Motor_current",Pressure Fault
2020-08-28 22:08:00,1.5250341,0,"TP2, H1, Motor_current",Pressure Fault
